symbol,name,last_sale,market_cap,ipo_year,sector,industry,summary_quote,exchange
IBCP,Independent Bank Corporation,23.1,49569e4,NA,Finance,Major Banks,http://www.nasdaq.com/symbol/ibcp,NASDAQ
IBTX,"Independent Bank Group, Inc",74.25,21e8,2013,Finance,Major Banks,http://www.nasdaq.com/symbol/ibtx,NASDAQ
INDU,Industrea Acquisition Corp.,9.78,28118e4,2017,Finance,Business Services,http://www.nasdaq.com/symbol/indu,NASDAQ
INDUU,Industrea Acquisition Corp.,10.31,NA,2017,Finance,Business Services,http://www.nasdaq.com/symbol/induu,NASDAQ
INDUW,Industrea Acquisition Corp.,0.48,NA,2017,Finance,Business Services,http://www.nasdaq.com/symbol/induw,NASDAQ
ILPT,Industrial Logistics Properties Trust,21.95,143e7,2018,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/ilpt,NASDAQ
IDSA,"Industrial Services of America, Inc.",2.08,1681e4,NA,Consumer Durables,Industrial Specialties,http://www.nasdaq.com/symbol/idsa,NASDAQ
INFN,Infinera Corporation,6.57,98108e4,2007,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/infn,NASDAQ
INFI,"Infinity Pharmaceuticals, Inc.",2.09,10599e4,NA,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/infi,NASDAQ
IPCC,Infinity Property and Casualty Corporation,106.3,116e7,2003,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/ipcc,NASDAQ
IFRX,InflaRx N.V.,21.74,50895e4,2017,NA,NA,http://www.nasdaq.com/symbol/ifrx,NASDAQ
III,"Information Services Group, Inc.",4.25,18445e4,NA,Consumer Services,Professional Services,http://www.nasdaq.com/symbol/iii,NASDAQ
IFON,InfoSonics Corp,1.6,541e4,NA,Consumer Non-Durables,Electronic Components,http://www.nasdaq.com/symbol/ifon,NASDAQ
IMKTA,"Ingles Markets, Incorporated",35.85,72631e4,1987,Consumer Services,Food Chains,http://www.nasdaq.com/symbol/imkta,NASDAQ
INWK,"InnerWorkings, Inc.",9.99,55001e4,2006,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/inwk,NASDAQ
INOD,Innodata Inc.,1.23,3183e4,1993,Technology,EDP Services,http://www.nasdaq.com/symbol/inod,NASDAQ
IPHS,"Innophos Holdings, Inc.",47.25,92274e4,2006,Consumer Durables,Specialty Chemicals,http://www.nasdaq.com/symbol/iphs,NASDAQ
IOSP,Innospec Inc.,73.85,178e7,NA,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/iosp,NASDAQ
ISSC,"Innovative Solutions and Support, Inc.",2.98,5001e4,2e3,Technology,EDP Services,http://www.nasdaq.com/symbol/issc,NASDAQ
INVA,"Innoviva, Inc.",15.18,164e7,NA,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/inva,NASDAQ
INGN,"Inogen, Inc",123.89,259e7,2014,Health Care,Industrial Specialties,http://www.nasdaq.com/symbol/ingn,NASDAQ
INOV,"Inovalon Holdings, Inc.",12.95,189e7,2015,Technology,EDP Services,http://www.nasdaq.com/symbol/inov,NASDAQ
INO,"Inovio Pharmaceuticals, Inc.",5.135,46367e4,NA,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/ino,NASDAQ
INPX,Inpixon,0.3029,1426e4,2014,Technology,EDP Services,http://www.nasdaq.com/symbol/inpx,NASDAQ
INSG,Inseego Corp.,1.86,10841e4,NA,Consumer Durables,Telecommunications Equipment,http://www.nasdaq.com/symbol/insg,NASDAQ
NSIT,"Insight Enterprises, Inc.",37.88,136e7,1995,Consumer Services,Catalog/Specialty Distribution,http://www.nasdaq.com/symbol/nsit,NASDAQ
ISIG,"Insignia Systems, Inc.",1.35,16079999.999999998,1991,Consumer Services,Advertising,http://www.nasdaq.com/symbol/isig,NASDAQ
INSM,"Insmed, Inc.",28.15,216e7,NA,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/insm,NASDAQ
INSE,"Inspired Entertainment, Inc.",6.2,133169999.99999999,2014,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/inse,NASDAQ
IIIN,"Insteel Industries, Inc.",32.6,62074e4,NA,Capital Goods,Steel/Iron Ore,http://www.nasdaq.com/symbol/iiin,NASDAQ
PODD,Insulet Corporation,77.09,449e7,2007,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/podd,NASDAQ
INSY,"Insys Therapeutics, Inc.",10.11,74123e4,2013,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/insy,NASDAQ
NTEC,Intec Pharma Ltd.,6.65,1734e5,2015,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/ntec,NASDAQ
IART,Integra LifeSciences Holdings Corporation,52.17,409e7,NA,Capital Goods,Biotechnology: Laboratory Analytical Instruments,http://www.nasdaq.com/symbol/iart,NASDAQ
IDTI,"Integrated Device Technology, Inc.",32.6,433e7,1984,Technology,Semiconductors,http://www.nasdaq.com/symbol/idti,NASDAQ
IMTE,Integrated Media Technology Limited,5.6,148e5,NA,Consumer Non-Durables,Consumer Electronics/Appliances,http://www.nasdaq.com/symbol/imte,NASDAQ
INTC,Intel Corporation,45.3,212e9,NA,Technology,Semiconductors,http://www.nasdaq.com/symbol/intc,NASDAQ
NTLA,"Intellia Therapeutics, Inc.",22.78,82203e4,2016,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,http://www.nasdaq.com/symbol/ntla,NASDAQ
IPCI,Intellipharmaceutics International Inc.,0.845,2933e4,NA,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/ipci,NASDAQ
IPAR,"Inter Parfums, Inc.",46.35,145e7,NA,Consumer Non-Durables,Package Goods/Cosmetics,http://www.nasdaq.com/symbol/ipar,NASDAQ
IBKR,"Interactive Brokers Group, Inc.",63.08,2597e7,NA,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/ibkr,NASDAQ
ICPT,"Intercept Pharmaceuticals, Inc.",61.74,155e7,2012,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/icpt,NASDAQ
IDCC,"InterDigital, Inc.",78.75,273e7,NA,Miscellaneous,Multi-Sector Companies,http://www.nasdaq.com/symbol/idcc,NASDAQ
TILE,"Interface, Inc.",25.7,155e7,NA,Consumer Durables,Home Furnishings,http://www.nasdaq.com/symbol/tile,NASDAQ
LINK,"Interlink Electronics, Inc.",5.7407,4212e4,NA,Technology,Computer peripheral equipment,http://www.nasdaq.com/symbol/link,NASDAQ
IMI,"Intermolecular, Inc.",1.58,783e5,2011,Technology,Semiconductors,http://www.nasdaq.com/symbol/imi,NASDAQ
INAP,Internap Corporation,15.97,8323e4,1999,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/inap,NASDAQ
IBOC,International Bancshares Corporation,42.1,278e7,NA,Finance,Major Banks,http://www.nasdaq.com/symbol/iboc,NASDAQ
ISCA,International Speedway Corporation,45.3,2e9,1996,Consumer Services,Services-Misc. Amusement & Recreation,http://www.nasdaq.com/symbol/isca,NASDAQ
IGLD,Internet Gold Golden Lines Ltd.,9.74,18704e4,1999,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/igld,NASDAQ
IIJI,"Internet Initiative Japan, Inc.",11.25,101e7,NA,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/iiji,NASDAQ
IDXG,"Interpace Diagnostics Group, Inc.",1.09,2927e4,NA,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/idxg,NASDAQ
XENT,"Intersect ENT, Inc.",36.2,1070000000.0000001,2014,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/xent,NASDAQ
INTX,"Intersections, Inc.",2.31,5565e4,2004,Technology,EDP Services,http://www.nasdaq.com/symbol/intx,NASDAQ
IVAC,"Intevac, Inc.",6.8,14817e4,1995,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/ivac,NASDAQ
INTL,INTL FCStone Inc.,44.03,82789e4,NA,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/intl,NASDAQ
ITCI,Intra-Cellular Therapies Inc.,17.91,97749e4,NA,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/itci,NASDAQ
IIN,IntriCon Corporation,19.25,132229999.99999999,NA,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/iin,NASDAQ
INTU,Intuit Inc.,167.82,429e8,1993,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/intu,NASDAQ
ISRG,"Intuitive Surgical, Inc.",449.81,504e8,2e3,Health Care,Industrial Specialties,http://www.nasdaq.com/symbol/isrg,NASDAQ
ISTR,Investar Holding Corporation,24.15,21056e4,2014,Finance,Major Banks,http://www.nasdaq.com/symbol/istr,NASDAQ
ISBC,"Investors Bancorp, Inc.",14.18,434e7,NA,Finance,Major Banks,http://www.nasdaq.com/symbol/isbc,NASDAQ
ITIC,Investors Title Company,195,36797e4,NA,Finance,Specialty Insurers,http://www.nasdaq.com/symbol/itic,NASDAQ
NVIV,InVivo Therapeutics Holdings Corp.,0.665,2277e4,NA,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/nviv,NASDAQ
IVTY,"Invuity, Inc.",5.45,9341e4,2015,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/ivty,NASDAQ
IONS,"Ionis Pharmaceuticals, Inc.",52.37,654e7,NA,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/ions,NASDAQ
IOVA,"Iovance Biotherapeutics, Inc.",14.65,106e7,NA,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/iova,NASDAQ
IPAS,iPass Inc.,0.4995,33340000.000000004,2003,Technology,EDP Services,http://www.nasdaq.com/symbol/ipas,NASDAQ
DTYS,iPath US Treasury 10-year Bear ETN,20.3626,5031e4,NA,Finance,Commercial Banks,http://www.nasdaq.com/symbol/dtys,NASDAQ
DTYL,iPath US Treasury 10-year Bull ETN,77.11,53e5,NA,Finance,Commercial Banks,http://www.nasdaq.com/symbol/dtyl,NASDAQ
DTUS,iPath US Treasury 2-year Bear ETN,36.72,918e4,NA,Finance,Commercial Banks,http://www.nasdaq.com/symbol/dtus,NASDAQ
DTUL,iPath US Treasury 2-year Bull ETN,58.33,4030000.0000000005,NA,Finance,Commercial Banks,http://www.nasdaq.com/symbol/dtul,NASDAQ
DFVS,iPath US Treasury 5-year Bear ETN,33.59,123e4,NA,Finance,Commercial Banks,http://www.nasdaq.com/symbol/dfvs,NASDAQ
DFVL,iPath US Treasury 5-year Bull ETN,63.25,46e5,NA,Finance,Commercial Banks,http://www.nasdaq.com/symbol/dfvl,NASDAQ
FLAT,iPath US Treasury Flattener ETN,62.74,293e4,NA,Finance,Commercial Banks,http://www.nasdaq.com/symbol/flat,NASDAQ
DLBS,iPath US Treasury Long Bond Bear ETN,18.2,1716e4,NA,Finance,Commercial Banks,http://www.nasdaq.com/symbol/dlbs,NASDAQ
DLBL,iPath US Treasury Long Bond Bull ETN,78.32,453e4,NA,Finance,Commercial Banks,http://www.nasdaq.com/symbol/dlbl,NASDAQ
STPP,iPath US Treasury Steepener ETN,31.32,4190000.0000000005,NA,Finance,Commercial Banks,http://www.nasdaq.com/symbol/stpp,NASDAQ
IPGP,IPG Photonics Corporation,257.64,139e8,2006,Technology,Semiconductors,http://www.nasdaq.com/symbol/ipgp,NASDAQ
CLRG,IQ Chaikin U.S. Large Cap ETF,26.7299,6816e4,NA,NA,NA,http://www.nasdaq.com/symbol/clrg,NASDAQ
CSML,IQ Chaikin U.S. Small Cap ETF,29.18,4129e5,NA,NA,NA,http://www.nasdaq.com/symbol/csml,NASDAQ
IRMD,iRadimed Corporation,14.75,15569e4,2014,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/irmd,NASDAQ
IRTC,"iRhythm Technologies, Inc.",61.77,142e7,2016,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/irtc,NASDAQ
IRIX,IRIDEX Corporation,7.3241,8481e4,1996,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/irix,NASDAQ
IRDM,Iridium Communications Inc,12.75,125e7,NA,Consumer Durables,Telecommunications Equipment,http://www.nasdaq.com/symbol/irdm,NASDAQ
IRDMB,Iridium Communications Inc,443.156,22158e4,NA,Consumer Durables,Telecommunications Equipment,http://www.nasdaq.com/symbol/irdmb,NASDAQ
IRBT,iRobot Corporation,92.66,258e7,2005,Consumer Durables,Consumer Electronics/Appliances,http://www.nasdaq.com/symbol/irbt,NASDAQ
IRWD,"Ironwood Pharmaceuticals, Inc.",15.78,236e7,2010,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/irwd,NASDAQ
IRCP,IRSA Propiedades Comerciales S.A.,56.5,178e7,NA,Consumer Services,Building operators,http://www.nasdaq.com/symbol/ircp,NASDAQ
PMPT,iSectors Post-MPT Growth ETF,27.971,1399e4,NA,NA,NA,http://www.nasdaq.com/symbol/pmpt,NASDAQ
SLQD,iShares 0-5 Year Investment Grade Corporate Bond ETF,50.11,71657e4,NA,NA,NA,http://www.nasdaq.com/symbol/slqd,NASDAQ
CSJ,iShares 1-3 Year Credit Bond ETF,104.37,1128e7,NA,NA,NA,http://www.nasdaq.com/symbol/csj,NASDAQ
ISHG,iShares 1-3 Year International Treasury Bond ETF,86.98,7828e4,NA,NA,NA,http://www.nasdaq.com/symbol/ishg,NASDAQ
SHY,iShares 1-3 Year Treasury Bond ETF,83.68,1123e7,NA,NA,NA,http://www.nasdaq.com/symbol/shy,NASDAQ
TLT,iShares 20+ Year Treasury Bond ETF,124.05,686e7,NA,NA,NA,http://www.nasdaq.com/symbol/tlt,NASDAQ
IEI,iShares 3-7 Year Treasury Bond ETF,121.24,701e7,NA,NA,NA,http://www.nasdaq.com/symbol/iei,NASDAQ
IEF,iShares 7-10 Year Treasury Bond ETF,104.08,769e7,NA,NA,NA,http://www.nasdaq.com/symbol/ief,NASDAQ
AIA,iShares Asia 50 ETF,71.74,83936e4,NA,NA,NA,http://www.nasdaq.com/symbol/aia,NASDAQ
COMT,iShares Commodities Select Strategy ETF,38.11,32394e4,NA,NA,NA,http://www.nasdaq.com/symbol/comt,NASDAQ
ISTB,iShares Core 1-5 Year USD Bond ETF,49.69,127e7,NA,NA,NA,http://www.nasdaq.com/symbol/istb,NASDAQ
IXUS,iShares Core MSCI Total International Stock ETF,67.26,936e7,NA,NA,NA,http://www.nasdaq.com/symbol/ixus,NASDAQ
IUSG,iShares Core S&P U.S. Growth ETF,57.57,351e7,NA,NA,NA,http://www.nasdaq.com/symbol/iusg,NASDAQ
IUSV,iShares Core S&P U.S. Value ETF,58.18,335e7,NA,NA,NA,http://www.nasdaq.com/symbol/iusv,NASDAQ
IUSB,iShares Core Total USD Bond Market ETF,50.65,204e7,NA,NA,NA,http://www.nasdaq.com/symbol/iusb,NASDAQ
HEWG,iShares Currency Hedged MSCI Germany ETF,29.765,67715e4,NA,NA,NA,http://www.nasdaq.com/symbol/hewg,NASDAQ
SUSB,iShares ESG 1-5 Year USD Corporate Bond ETF,24.83,2235e4,NA,NA,NA,http://www.nasdaq.com/symbol/susb,NASDAQ
SUSC,iShares ESG USD Corporate Bond ETF,25.32,1013e4,NA,NA,NA,http://www.nasdaq.com/symbol/susc,NASDAQ
XT,iShares Exponential Technologies ETF,37.99,171e7,NA,NA,NA,http://www.nasdaq.com/symbol/xt,NASDAQ
FALN,iShares Fallen Angels USD Bond ETF,27.72,4158e4,NA,NA,NA,http://www.nasdaq.com/symbol/faln,NASDAQ
IFEU,iShares FTSE EPRA/NAREIT Europe Index Fund,42.15,4426e4,NA,NA,NA,http://www.nasdaq.com/symbol/ifeu,NASDAQ
IFGL,iShares FTSE EPRA/NAREIT Global Real Estate ex-U.S. Index Fund,31.43,66632e4,NA,NA,NA,http://www.nasdaq.com/symbol/ifgl,NASDAQ
IGF,iShares Global Infrastructure ETF,46.16,254e7,NA,NA,NA,http://www.nasdaq.com/symbol/igf,NASDAQ
GNMA,iShares GNMA Bond ETF,49.13,13265e4,NA,NA,NA,http://www.nasdaq.com/symbol/gnma,NASDAQ
HYXE,iShares iBoxx $ High Yield ex Oil & Gas Corporate Bond ETF,51.28,1026e4,NA,NA,NA,http://www.nasdaq.com/symbol/hyxe,NASDAQ
CIU,iShares Intermediate Credit Bond ETF,108.74,747e7,NA,NA,NA,http://www.nasdaq.com/symbol/ciu,NASDAQ
IGOV,iShares International Treasury Bond ETF,51.39,91988e4,NA,NA,NA,http://www.nasdaq.com/symbol/igov,NASDAQ
EMB,iShares J.P. Morgan USD Emerging Markets Bond ETF,115.8,1413e7,NA,NA,NA,http://www.nasdaq.com/symbol/emb,NASDAQ
MBB,iShares MBS ETF,105.81,1192e7,NA,NA,NA,http://www.nasdaq.com/symbol/mbb,NASDAQ
JKI,iShares Morningstar Mid-Cap ETF,166.98,4425e5,NA,NA,NA,http://www.nasdaq.com/symbol/jki,NASDAQ
ACWX,iShares MSCI ACWI ex US Index Fund,53.23,348e7,NA,NA,NA,http://www.nasdaq.com/symbol/acwx,NASDAQ
ACWI,iShares MSCI ACWI Index Fund,76.71,914e7,NA,NA,NA,http://www.nasdaq.com/symbol/acwi,NASDAQ
AAXJ,iShares MSCI All Country Asia ex Japan Index Fund,82.25,54e8,NA,NA,NA,http://www.nasdaq.com/symbol/aaxj,NASDAQ
EWZS,iShares MSCI Brazil Small-Cap ETF,17.81,8638e4,NA,NA,NA,http://www.nasdaq.com/symbol/ewzs,NASDAQ
MCHI,iShares MSCI China ETF,74.69,335e7,NA,NA,NA,http://www.nasdaq.com/symbol/mchi,NASDAQ
ESGD,iShares MSCI EAFE ESG Optimized ETF,71.87,14374e4,NA,NA,NA,http://www.nasdaq.com/symbol/esgd,NASDAQ
SCZ,iShares MSCI EAFE Small-Cap ETF,68.48,1098e7,NA,NA,NA,http://www.nasdaq.com/symbol/scz,NASDAQ
ESGE,iShares MSCI EM ESG Optimized ETF,80.56,22154e4,NA,NA,NA,http://www.nasdaq.com/symbol/esge,NASDAQ
EEMA,iShares MSCI Emerging Markets Asia Index Fund,79.99,72791e4,NA,NA,NA,http://www.nasdaq.com/symbol/eema,NASDAQ
EMXC,iShares MSCI Emerging Markets ex China ETF,58.055,1161e4,NA,NA,NA,http://www.nasdaq.com/symbol/emxc,NASDAQ
EUFN,iShares MSCI Europe Financials Sector Index Fund,25.66,257e7,NA,NA,NA,http://www.nasdaq.com/symbol/eufn,NASDAQ
IEUS,iShares MSCI Europe Small-Cap ETF,61.645,23117e4,NA,NA,NA,http://www.nasdaq.com/symbol/ieus,NASDAQ
RING,iShares MSCI Global Gold Miners ETF,19.73,37191e4,NA,NA,NA,http://www.nasdaq.com/symbol/ring,NASDAQ
MPCT,iShares MSCI Global Impact ETF,62,31e6,NA,NA,NA,http://www.nasdaq.com/symbol/mpct,NASDAQ
ENZL,iShares MSCI New Zealand ETF,49.08,14724e4,NA,NA,NA,http://www.nasdaq.com/symbol/enzl,NASDAQ
QAT,iShares MSCI Qatar ETF,17.32,6235e4,NA,NA,NA,http://www.nasdaq.com/symbol/qat,NASDAQ
TUR,iShares MSCI Turkey ETF,45.54,39164e4,NA,NA,NA,http://www.nasdaq.com/symbol/tur,NASDAQ
UAE,iShares MSCI UAE ETF,17.88,4559e4,NA,NA,NA,http://www.nasdaq.com/symbol/uae,NASDAQ
ESGU,iShares MSCI USA ESG Optimized ETF,61.8,2163e4,NA,NA,NA,http://www.nasdaq.com/symbol/esgu,NASDAQ
IBB,iShares Nasdaq Biotechnology Index Fund,116.63,1086e7,NA,NA,NA,http://www.nasdaq.com/symbol/ibb,NASDAQ
SOXX,iShares PHLX SOX Semiconductor Sector Index Fund,181.17,161e7,NA,NA,NA,http://www.nasdaq.com/symbol/soxx,NASDAQ
AMCA,iShares Russell 1000 Pure U.S. Revenue ETF,28.355,992e4,NA,NA,NA,http://www.nasdaq.com/symbol/amca,NASDAQ
EMIF,iShares S&P Emerging Markets Infrastructure Index Fund,35.0201,4553e4,NA,NA,NA,http://www.nasdaq.com/symbol/emif,NASDAQ
ICLN,iShares S&P Global Clean Energy Index Fund,9.5865,14955e4,NA,NA,NA,http://www.nasdaq.com/symbol/icln,NASDAQ
WOOD,iShares S&P Global Timber & Forestry Index Fund,76.5,4131e5,NA,NA,NA,http://www.nasdaq.com/symbol/wood,NASDAQ
INDY,iShares S&P India Nifty 50 Index Fund,39.01,127e7,NA,NA,NA,http://www.nasdaq.com/symbol/indy,NASDAQ
IJT,iShares S&P Small-Cap 600 Growth ETF,178.88,513e7,NA,NA,NA,http://www.nasdaq.com/symbol/ijt,NASDAQ
DVY,iShares Select Dividend ETF,101.37,1815e7,NA,NA,NA,http://www.nasdaq.com/symbol/dvy,NASDAQ
SHV,iShares Short Treasury Bond ETF,110.32,809e7,NA,NA,NA,http://www.nasdaq.com/symbol/shv,NASDAQ
CRED,iShares U.S. Credit Bond ETF,111.36,153e7,NA,NA,NA,http://www.nasdaq.com/symbol/cred,NASDAQ
PFF,iShares U.S. Preferred Stock ETF,37.97,1747e7,NA,NA,NA,http://www.nasdaq.com/symbol/pff,NASDAQ
ISRL,"Isramco, Inc.",109.5,29759e4,1983,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/isrl,NASDAQ
ITI,"Iteris, Inc.",7.08,23213e4,NA,Consumer Durables,Telecommunications Equipment,http://www.nasdaq.com/symbol/iti,NASDAQ
ITRI,"Itron, Inc.",74.85,29e8,1993,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/itri,NASDAQ
ITRN,Ituran Location and Control Ltd.,34.7,72759e4,2005,Consumer Non-Durables,Electronic Components,http://www.nasdaq.com/symbol/itrn,NASDAQ
ITUS,ITUS Corporation,6.1,10132e4,NA,Miscellaneous,Multi-Sector Companies,http://www.nasdaq.com/symbol/itus,NASDAQ
IVENC,Ivy NextShares,100.05,NA,NA,NA,NA,http://www.nasdaq.com/symbol/ivenc,NASDAQ
IVFGC,Ivy NextShares,100.02,NA,NA,NA,NA,http://www.nasdaq.com/symbol/ivfgc,NASDAQ
IVFVC,Ivy NextShares,99.99,NA,NA,NA,NA,http://www.nasdaq.com/symbol/ivfvc,NASDAQ
IZEA,IZEA Inc.,4.72,2703e4,NA,Consumer Services,Advertising,http://www.nasdaq.com/symbol/izea,NASDAQ
JJSF,J & J Snack Foods Corp.,150.92,282e7,1986,Consumer Non-Durables,Specialty Foods,http://www.nasdaq.com/symbol/jjsf,NASDAQ
MAYS,"J. W. Mays, Inc.",38.1,768e5,NA,Consumer Services,Building operators,http://www.nasdaq.com/symbol/mays,NASDAQ
JBHT,"J.B. Hunt Transport Services, Inc.",123.99,1361e7,NA,Transportation,Trucking Freight/Courier Services,http://www.nasdaq.com/symbol/jbht,NASDAQ
JCOM,"j2 Global, Inc.",78.77,381e7,1999,Technology,Telecommunications Equipment,http://www.nasdaq.com/symbol/jcom,NASDAQ
JASO,"JA Solar Holdings, Co., Ltd.",7.38,35118e4,2007,Technology,Semiconductors,http://www.nasdaq.com/symbol/jaso,NASDAQ
JKHY,"Jack Henry & Associates, Inc.",125.55,97e8,1985,Technology,EDP Services,http://www.nasdaq.com/symbol/jkhy,NASDAQ
JACK,Jack In The Box Inc.,94.54,278e7,NA,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/jack,NASDAQ
JXSB,Jacksonville Bancorp Inc.,33.25,6033e4,NA,Finance,Savings Institutions,http://www.nasdaq.com/symbol/jxsb,NASDAQ
JAGX,"Jaguar Health, Inc.",0.1359,1309e4,2015,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/jagx,NASDAQ
JAKK,"JAKKS Pacific, Inc.",2.6,7017e4,1996,Consumer Non-Durables,Recreational Products/Toys,http://www.nasdaq.com/symbol/jakk,NASDAQ
JMBA,"Jamba, Inc.",8.06,12356e4,NA,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/jmba,NASDAQ
JRVR,"James River Group Holdings, Ltd.",37.48,111e7,2014,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/jrvr,NASDAQ
SGQI,Janus Henderson SG Global Quality Income ETF,29.84,NA,NA,NA,NA,http://www.nasdaq.com/symbol/sgqi,NASDAQ
JSML,Janus Henderson Small Cap Growth Alpha ETF,38.37,775e4,NA,NA,NA,http://www.nasdaq.com/symbol/jsml,NASDAQ
JSMD,Janus Henderson Small/Mid Cap Growth Alpha ETF,40.99,1443e4,NA,NA,NA,http://www.nasdaq.com/symbol/jsmd,NASDAQ
JASN,"Jason Industries, Inc.",2.25,5842e4,2013,Consumer Durables,Miscellaneous manufacturing industries,http://www.nasdaq.com/symbol/jasn,NASDAQ
JASNW,"Jason Industries, Inc.",0.015,NA,2013,Consumer Durables,Miscellaneous manufacturing industries,http://www.nasdaq.com/symbol/jasnw,NASDAQ
JAZZ,Jazz Pharmaceuticals plc,153.12,918e7,2007,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/jazz,NASDAQ
JD,"JD.com, Inc.",47.38,6747e7,2014,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/jd,NASDAQ
JSYN,Jensyn Acquistion Corp.,10.41,5381e4,2016,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/jsyn,NASDAQ
JSYNR,Jensyn Acquistion Corp.,0.39,NA,2016,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/jsynr,NASDAQ
JSYNU,Jensyn Acquistion Corp.,10.8,NA,2016,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/jsynu,NASDAQ
JSYNW,Jensyn Acquistion Corp.,0.25,NA,2016,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/jsynw,NASDAQ
JBLU,JetBlue Airways Corporation,20.69,663e7,2002,Transportation,Air Freight/Delivery Services,http://www.nasdaq.com/symbol/jblu,NASDAQ
JTPY,JetPay Corporation,2.35,3683e4,2011,Finance,Business Services,http://www.nasdaq.com/symbol/jtpy,NASDAQ
JCTCF,Jewett-Cameron Trading Company,15.05,3363e4,NA,Consumer Services,RETAIL: Building Materials,http://www.nasdaq.com/symbol/jctcf,NASDAQ
WYIG,JM Global Holding Company,9.63,5392e4,2015,Finance,Business Services,http://www.nasdaq.com/symbol/wyig,NASDAQ
WYIGU,JM Global Holding Company,10.15,5683e4,2015,Finance,Business Services,http://www.nasdaq.com/symbol/wyigu,NASDAQ
WYIGW,JM Global Holding Company,0.21,NA,2015,Finance,Business Services,http://www.nasdaq.com/symbol/wyigw,NASDAQ
JMU,JMU Limited,1.075,8813e4,2015,Technology,EDP Services,http://www.nasdaq.com/symbol/jmu,NASDAQ
JBSS,"John B. Sanfilippo & Son, Inc.",64.43,72789e4,1991,Consumer Non-Durables,Specialty Foods,http://www.nasdaq.com/symbol/jbss,NASDAQ
JOUT,Johnson Outdoors Inc.,62.07,62029e4,NA,Consumer Non-Durables,Recreational Products/Toys,http://www.nasdaq.com/symbol/jout,NASDAQ
JNCE,"Jounce Therapeutics, Inc.",24,7739e5,2017,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/jnce,NASDAQ
JNP,"Juniper Pharmaceuticals, Inc.",6.65,7211e4,NA,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/jnp,NASDAQ
JUNO,"Juno Therapeutics, Inc.",85.75,989e7,2014,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/juno,NASDAQ
KTWO,"K2M Group Holdings, Inc.",20.94,9073e5,2014,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/ktwo,NASDAQ
