id,date,close,earnings,ticker,exchange,initial_trend,position_label
3,7/11/2016,77.8,0,CAT,US Equity,-1,0
3,7/12/2016,79.8,0,CAT,US Equity,-1,0
3,7/13/2016,79.69,0,CAT,US Equity,-1,0
3,7/14/2016,80.06,0,CAT,US Equity,-1,0
3,7/15/2016,80.7,0,CAT,US Equity,-1,0
3,7/18/2016,79.82,0,CAT,US Equity,-1,0
3,7/19/2016,79.74,0,CAT,US Equity,-1,0
3,7/20/2016,79.69,0,CAT,US Equity,-1,0
3,7/21/2016,80.01,0,CAT,US Equity,-1,0
3,7/22/2016,79.38,0,CAT,US Equity,-1,0
3,7/25/2016,78.69,0,CAT,US Equity,-1,0
3,7/26/2016,82.75,1,CAT,US Equity,-1,0
3,7/27/2016,84.1,0,CAT,US Equity,-1,0
3,7/28/2016,82.92,0,CAT,US Equity,-1,0
3,7/29/2016,82.76,0,CAT,US Equity,-1,0
3,8/1/2016,81.95,0,CAT,US Equity,-1,0
3,8/2/2016,81.24,0,CAT,US Equity,-1,0
3,8/3/2016,82.03,0,CAT,US Equity,-1,0
3,8/4/2016,81.77,0,CAT,US Equity,-1,0
3,8/5/2016,82.56,0,CAT,US Equity,-1,0
3,8/8/2016,83.44,0,CAT,US Equity,-1,0
3,8/9/2016,82.83,0,CAT,US Equity,-1,0
3,8/10/2016,82.65,0,CAT,US Equity,-1,0
3,8/11/2016,83.24,0,CAT,US Equity,-1,0
3,8/12/2016,83,0,CAT,US Equity,-1,0
3,8/15/2016,84.15,0,CAT,US Equity,-1,0
3,8/16/2016,84.29,0,CAT,US Equity,-1,0
3,8/17/2016,84.41,0,CAT,US Equity,-1,0
3,8/18/2016,83.38,0,CAT,US Equity,-1,0
3,8/19/2016,83.84,0,CAT,US Equity,-1,0
3,8/22/2016,83.59,0,CAT,US Equity,-1,0
3,8/23/2016,84.01,0,CAT,US Equity,-1,0
3,8/24/2016,83.15,0,CAT,US Equity,-1,0
3,8/25/2016,82.84,0,CAT,US Equity,-1,0
3,8/26/2016,82.66,0,CAT,US Equity,-1,0
3,8/29/2016,83.1,0,CAT,US Equity,-1,0
3,8/30/2016,82.48,0,CAT,US Equity,-1,0
3,8/31/2016,81.95,0,CAT,US Equity,-1,0
3,9/1/2016,81.45,0,CAT,US Equity,-1,0
3,9/2/2016,81.69,0,CAT,US Equity,-1,0
3,9/6/2016,82.08,0,CAT,US Equity,-1,0
3,9/7/2016,83.72,0,CAT,US Equity,-1,0
3,9/8/2016,83.54,0,CAT,US Equity,-1,0
3,9/9/2016,80.79,0,CAT,US Equity,-1,0
3,9/12/2016,81.92,0,CAT,US Equity,-1,0
3,9/13/2016,80.23,0,CAT,US Equity,-1,0
3,9/14/2016,81.02,0,CAT,US Equity,-1,0
3,9/15/2016,82.03,0,CAT,US Equity,-1,0
3,9/16/2016,82.05,0,CAT,US Equity,-1,0
3,9/19/2016,81.88,0,CAT,US Equity,-1,0
3,9/20/2016,81.7,0,CAT,US Equity,-1,0
3,9/21/2016,83.47,0,CAT,US Equity,-1,0
3,9/22/2016,83.5,0,CAT,US Equity,-1,0
3,9/23/2016,82.44,0,CAT,US Equity,-1,0
3,9/26/2016,82.37,0,CAT,US Equity,-1,0
3,9/27/2016,82.88,0,CAT,US Equity,-1,0
3,9/28/2016,86.59,0,CAT,US Equity,-1,0
3,9/29/2016,87.47,0,CAT,US Equity,-1,0
3,9/30/2016,88.77,0,CAT,US Equity,-1,0
3,10/3/2016,88.28,0,CAT,US Equity,-1,0
3,10/4/2016,87.51,0,CAT,US Equity,-1,0
3,10/5/2016,89.42,0,CAT,US Equity,-1,0
3,10/6/2016,89.29,0,CAT,US Equity,-1,0
3,10/7/2016,88.47,0,CAT,US Equity,-1,0
3,10/10/2016,88.22,0,CAT,US Equity,-1,0
3,10/11/2016,87.47,0,CAT,US Equity,-1,0
3,10/12/2016,87.58,0,CAT,US Equity,-1,0
3,10/13/2016,86.97,0,CAT,US Equity,-1,0
3,10/14/2016,87.67,0,CAT,US Equity,-1,0
3,10/17/2016,87.29,0,CAT,US Equity,-1,0
3,10/18/2016,87.22,0,CAT,US Equity,-1,0
3,10/19/2016,88,0,CAT,US Equity,-1,0
3,10/20/2016,86.63,0,CAT,US Equity,-1,0
3,10/21/2016,86.33,0,CAT,US Equity,-1,0
3,10/24/2016,85.99,0,CAT,US Equity,-1,0
3,10/25/2016,84.48,1,CAT,US Equity,-1,0
3,10/26/2016,84.13,0,CAT,US Equity,-1,0
3,10/27/2016,83.01,0,CAT,US Equity,-1,0
3,10/28/2016,83.88,0,CAT,US Equity,-1,0
3,10/31/2016,83.46,0,CAT,US Equity,-1,0
3,11/1/2016,82.24,0,CAT,US Equity,-1,0
3,11/2/2016,81.11,0,CAT,US Equity,-1,0
3,11/3/2016,81.27,0,CAT,US Equity,-1,0
3,11/4/2016,82.31,0,CAT,US Equity,-1,0
3,11/7/2016,83.75,0,CAT,US Equity,-1,0
3,11/8/2016,84.68,0,CAT,US Equity,-1,0
3,11/9/2016,91.2,0,CAT,US Equity,-1,5
3,11/10/2016,93.45,0,CAT,US Equity,-1,5
3,11/11/2016,93.01,0,CAT,US Equity,-1,5
3,11/14/2016,94.17,0,CAT,US Equity,-1,5
3,11/15/2016,94.44,0,CAT,US Equity,-1,5
3,11/16/2016,93.35,0,CAT,US Equity,-1,5
3,11/17/2016,92.78,0,CAT,US Equity,-1,5
3,11/18/2016,92.34,0,CAT,US Equity,-1,5
3,11/21/2016,92.9,0,CAT,US Equity,-1,5
3,11/22/2016,93.62,0,CAT,US Equity,-1,5
3,11/23/2016,96.18,0,CAT,US Equity,-1,5
3,11/25/2016,95.81,0,CAT,US Equity,-1,5
3,11/28/2016,94.9,0,CAT,US Equity,-1,5
3,11/29/2016,94.04,0,CAT,US Equity,-1,5
3,11/30/2016,95.56,0,CAT,US Equity,-1,5
3,12/1/2016,96.24,0,CAT,US Equity,-1,5
3,12/2/2016,95.14,0,CAT,US Equity,-1,5
3,12/5/2016,94.45,0,CAT,US Equity,-1,5
3,12/6/2016,95.22,0,CAT,US Equity,-1,5
3,12/7/2016,97.33,0,CAT,US Equity,-1,5
3,12/8/2016,96.27,0,CAT,US Equity,-1,5
3,12/9/2016,95.53,0,CAT,US Equity,-1,5
3,12/12/2016,95.08,0,CAT,US Equity,-1,5
3,12/13/2016,96.02,0,CAT,US Equity,-1,5
3,12/14/2016,93.74,0,CAT,US Equity,-1,5
3,12/15/2016,94.53,0,CAT,US Equity,-1,5
3,12/16/2016,92.58,0,CAT,US Equity,-1,5
3,12/19/2016,92.71,0,CAT,US Equity,-1,5
3,12/20/2016,94.34,0,CAT,US Equity,-1,5
3,12/21/2016,93.82,0,CAT,US Equity,-1,5
3,12/22/2016,94.12,0,CAT,US Equity,-1,5
3,12/23/2016,94.32,0,CAT,US Equity,-1,5
3,12/27/2016,94.55,0,CAT,US Equity,-1,5
3,12/28/2016,93.15,0,CAT,US Equity,-1,5
3,12/29/2016,93.29,0,CAT,US Equity,-1,5
3,12/30/2016,92.74,0,CAT,US Equity,-1,5
3,1/3/2017,93.99,0,CAT,US Equity,-1,5
3,1/4/2017,93.57,0,CAT,US Equity,-1,5
3,1/5/2017,93,0,CAT,US Equity,-1,5
3,1/6/2017,93.04,0,CAT,US Equity,-1,5
3,1/9/2017,92.37,0,CAT,US Equity,-1,5
3,1/10/2017,93.83,0,CAT,US Equity,-1,5
3,1/11/2017,94.65,0,CAT,US Equity,-1,5
3,1/12/2017,93.99,0,CAT,US Equity,-1,5
3,1/13/2017,94.48,0,CAT,US Equity,-1,5
3,1/17/2017,93.57,0,CAT,US Equity,-1,5
3,1/18/2017,93.33,0,CAT,US Equity,-1,5
3,1/19/2017,93.38,0,CAT,US Equity,-1,5
3,1/20/2017,94.58,0,CAT,US Equity,-1,5
3,1/23/2017,94.46,0,CAT,US Equity,-1,5
3,1/24/2017,96.24,0,CAT,US Equity,-1,5
3,1/25/2017,98.15,0,CAT,US Equity,-1,10
3,1/26/2017,97.22,1,CAT,US Equity,-1,10
3,1/27/2017,98.99,0,CAT,US Equity,-1,10
3,1/30/2017,96.79,0,CAT,US Equity,-1,5
3,1/31/2017,95.66,0,CAT,US Equity,-1,5
3,2/1/2017,95.11,0,CAT,US Equity,-1,5
3,2/2/2017,93.77,0,CAT,US Equity,-1,5
3,2/3/2017,93.28,0,CAT,US Equity,-1,5
3,2/6/2017,92.87,0,CAT,US Equity,-1,5
3,2/7/2017,93.31,0,CAT,US Equity,-1,5
3,2/8/2017,92.91,0,CAT,US Equity,-1,5
3,2/9/2017,93.96,0,CAT,US Equity,-1,5
3,2/10/2017,96.31,0,CAT,US Equity,-1,5
3,2/13/2017,98.5,0,CAT,US Equity,-1,5
3,2/14/2017,98.09,0,CAT,US Equity,-1,5
3,2/15/2017,99.02,0,CAT,US Equity,-1,5
3,2/16/2017,98.26,0,CAT,US Equity,-1,5
3,2/17/2017,98.85,0,CAT,US Equity,-1,5
3,2/21/2017,98.1,0,CAT,US Equity,-1,5
3,2/22/2017,98.2,0,CAT,US Equity,-1,5
3,2/23/2017,95.55,0,CAT,US Equity,-1,5
3,2/24/2017,95.48,0,CAT,US Equity,-1,5
3,2/27/2017,97.44,0,CAT,US Equity,-1,5
3,2/28/2017,96.66,0,CAT,US Equity,-1,5
3,3/1/2017,98.58,0,CAT,US Equity,-1,5
3,3/2/2017,94.36,0,CAT,US Equity,-1,5
3,3/3/2017,95.12,0,CAT,US Equity,-1,5
3,3/6/2017,95.66,0,CAT,US Equity,-1,5
3,3/7/2017,95.93,0,CAT,US Equity,-1,5
3,3/8/2017,93.23,0,CAT,US Equity,-1,5
3,3/9/2017,91.39,0,CAT,US Equity,-1,5
3,3/10/2017,92.31,0,CAT,US Equity,-1,5
3,3/13/2017,92.64,0,CAT,US Equity,-1,5
3,3/14/2017,91.86,0,CAT,US Equity,-1,5
3,3/15/2017,93.36,0,CAT,US Equity,-1,5
3,3/16/2017,92.85,0,CAT,US Equity,-1,5
3,3/17/2017,92.91,0,CAT,US Equity,-1,5
3,3/20/2017,95.4,0,CAT,US Equity,-1,5
3,3/21/2017,92.43,0,CAT,US Equity,-1,5
3,3/22/2017,92.43,0,CAT,US Equity,-1,5
3,3/23/2017,92.23,0,CAT,US Equity,-1,5
3,3/24/2017,92.15,0,CAT,US Equity,-1,5
3,3/27/2017,91.51,0,CAT,US Equity,-1,5
3,3/28/2017,92.95,0,CAT,US Equity,-1,5
3,3/29/2017,92.86,0,CAT,US Equity,-1,5
3,3/30/2017,93.22,0,CAT,US Equity,-1,5
3,3/31/2017,92.76,0,CAT,US Equity,-1,5
3,4/3/2017,92.27,0,CAT,US Equity,-1,5
3,4/4/2017,94.13,0,CAT,US Equity,-1,5
3,4/5/2017,94.24,0,CAT,US Equity,-1,5
3,4/6/2017,95.82,0,CAT,US Equity,-1,5
3,4/7/2017,95.52,0,CAT,US Equity,-1,5
3,4/10/2017,97.14,0,CAT,US Equity,-1,5
3,4/11/2017,97.1,0,CAT,US Equity,-1,5
3,4/12/2017,94.86,0,CAT,US Equity,-1,5
3,4/13/2017,93.1,0,CAT,US Equity,-1,5
3,4/17/2017,94.14,0,CAT,US Equity,-1,5
3,4/18/2017,94.39,0,CAT,US Equity,-1,5
3,4/19/2017,93.47,0,CAT,US Equity,-1,5
3,4/20/2017,94.66,0,CAT,US Equity,-1,5
3,4/21/2017,94.32,0,CAT,US Equity,-1,5
3,4/24/2017,96.81,0,CAT,US Equity,-1,5
3,4/25/2017,104.42,1,CAT,US Equity,-1,5
3,4/26/2017,104.66,0,CAT,US Equity,-1,5
3,4/27/2017,102.68,0,CAT,US Equity,-1,5
3,4/28/2017,102.26,0,CAT,US Equity,-1,5
3,5/1/2017,102,0,CAT,US Equity,-1,5
3,5/2/2017,101.51,0,CAT,US Equity,-1,5
3,5/3/2017,101.54,0,CAT,US Equity,-1,5
3,5/4/2017,99.39,0,CAT,US Equity,-1,5
3,5/5/2017,99.64,0,CAT,US Equity,-1,5
3,5/8/2017,99.37,0,CAT,US Equity,-1,5
3,5/9/2017,99.29,0,CAT,US Equity,-1,5
3,5/10/2017,100.36,0,CAT,US Equity,-1,5
3,5/11/2017,100.99,0,CAT,US Equity,-1,5
3,5/12/2017,100.71,0,CAT,US Equity,-1,5
3,5/15/2017,102.42,0,CAT,US Equity,-1,5
3,5/16/2017,102.34,0,CAT,US Equity,-1,5
3,5/17/2017,100.14,0,CAT,US Equity,-1,5
3,5/18/2017,100.22,0,CAT,US Equity,-1,5
3,5/19/2017,102.43,0,CAT,US Equity,-1,5
3,5/22/2017,102.29,0,CAT,US Equity,-1,5
3,5/23/2017,103.63,0,CAT,US Equity,-1,5
3,5/24/2017,103.95,0,CAT,US Equity,-1,5
3,5/25/2017,105.02,0,CAT,US Equity,-1,5
3,5/26/2017,105.66,0,CAT,US Equity,-1,10
3,5/30/2017,105.47,0,CAT,US Equity,-1,10
3,5/31/2017,105.43,0,CAT,US Equity,-1,10
3,6/1/2017,105.65,0,CAT,US Equity,-1,10
3,6/2/2017,105.95,0,CAT,US Equity,-1,10
3,6/5/2017,105.2,0,CAT,US Equity,-1,10
3,6/6/2017,104.55,0,CAT,US Equity,-1,5
3,6/7/2017,103.51,0,CAT,US Equity,-1,5
3,6/8/2017,105.01,0,CAT,US Equity,-1,5
3,6/9/2017,105.92,0,CAT,US Equity,-1,5
3,6/12/2017,106.07,0,CAT,US Equity,-1,5
3,6/13/2017,105.75,0,CAT,US Equity,-1,5
3,6/14/2017,104.71,0,CAT,US Equity,-1,5
3,6/15/2017,106.4,0,CAT,US Equity,-1,5
3,6/16/2017,107.6,0,CAT,US Equity,-1,10
3,6/19/2017,107.49,0,CAT,US Equity,-1,10
3,6/20/2017,107.04,0,CAT,US Equity,-1,10
3,6/21/2017,103.47,0,CAT,US Equity,-1,5
3,6/22/2017,103.84,0,CAT,US Equity,-1,5
3,6/23/2017,104.11,0,CAT,US Equity,-1,5
3,6/26/2017,104.25,0,CAT,US Equity,-1,5
3,6/27/2017,103.93,0,CAT,US Equity,-1,5
3,6/28/2017,106.45,0,CAT,US Equity,-1,5
3,6/29/2017,105.64,0,CAT,US Equity,-1,5
3,6/30/2017,107.46,0,CAT,US Equity,-1,5
3,7/3/2017,106.97,0,CAT,US Equity,-1,5
3,7/5/2017,107.49,0,CAT,US Equity,-1,5
3,7/6/2017,106.51,0,CAT,US Equity,-1,5
3,7/7/2017,106.92,0,CAT,US Equity,-1,5
3,7/10/2017,107.84,0,CAT,US Equity,-1,5
3,7/11/2017,108.24,0,CAT,US Equity,-1,5
3,7/12/2017,108.96,0,CAT,US Equity,-1,5
3,7/13/2017,108.47,0,CAT,US Equity,-1,5
3,7/14/2017,108.77,0,CAT,US Equity,-1,5
3,7/17/2017,108.84,0,CAT,US Equity,-1,5
3,7/18/2017,107.07,0,CAT,US Equity,-1,5
3,7/19/2017,107.85,0,CAT,US Equity,-1,5
3,7/20/2017,107.32,0,CAT,US Equity,-1,5
3,7/21/2017,106.59,0,CAT,US Equity,-1,5
3,7/24/2017,108.18,0,CAT,US Equity,-1,5
3,7/25/2017,114.54,1,CAT,US Equity,-1,5
3,7/26/2017,113.52,0,CAT,US Equity,-1,5
3,7/27/2017,114.37,0,CAT,US Equity,-1,5
3,7/28/2017,114.1,0,CAT,US Equity,-1,5
3,7/31/2017,113.95,0,CAT,US Equity,-1,5
3,8/1/2017,113.1,0,CAT,US Equity,-1,5
3,8/2/2017,113.09,0,CAT,US Equity,-1,5
3,8/3/2017,113.56,0,CAT,US Equity,-1,5
3,8/4/2017,114.35,0,CAT,US Equity,-1,5
3,8/7/2017,114.71,0,CAT,US Equity,-1,5
3,8/8/2017,114.41,0,CAT,US Equity,-1,5
3,8/9/2017,114.34,0,CAT,US Equity,-1,5
3,8/10/2017,113.15,0,CAT,US Equity,-1,5
3,8/11/2017,112.85,0,CAT,US Equity,-1,5
3,8/14/2017,113.71,0,CAT,US Equity,-1,5
3,8/15/2017,113.65,0,CAT,US Equity,-1,5
3,8/16/2017,114.12,0,CAT,US Equity,-1,5
3,8/17/2017,113.14,0,CAT,US Equity,-1,5
3,8/18/2017,113.92,0,CAT,US Equity,-1,5
3,8/21/2017,113.6,0,CAT,US Equity,-1,5
3,8/22/2017,115.82,0,CAT,US Equity,-1,10
3,8/23/2017,114.75,0,CAT,US Equity,-1,10
3,8/24/2017,114.78,0,CAT,US Equity,-1,10
3,8/25/2017,115.35,0,CAT,US Equity,-1,10
3,8/28/2017,115.07,0,CAT,US Equity,-1,10
3,8/29/2017,116.01,0,CAT,US Equity,-1,10
3,8/30/2017,117.55,0,CAT,US Equity,-1,10
3,8/31/2017,117.49,0,CAT,US Equity,-1,10
3,9/1/2017,118.28,0,CAT,US Equity,-1,10
3,9/5/2017,118.3,0,CAT,US Equity,-1,10
3,9/6/2017,116.98,0,CAT,US Equity,-1,10
3,9/7/2017,117.77,0,CAT,US Equity,-1,10
3,9/8/2017,117.82,0,CAT,US Equity,-1,10
3,9/11/2017,118.87,0,CAT,US Equity,-1,10
3,9/12/2017,120.94,0,CAT,US Equity,-1,10
3,9/13/2017,119.63,0,CAT,US Equity,-1,10
3,9/14/2017,120.48,0,CAT,US Equity,-1,10
3,9/15/2017,121.37,0,CAT,US Equity,-1,10
3,9/18/2017,123.83,0,CAT,US Equity,-1,10
3,9/19/2017,124.74,0,CAT,US Equity,-1,10
3,9/20/2017,124.85,0,CAT,US Equity,-1,10
3,9/21/2017,124.79,0,CAT,US Equity,-1,10
3,9/22/2017,124.43,0,CAT,US Equity,-1,10
3,9/25/2017,124.32,0,CAT,US Equity,-1,10
3,9/26/2017,124.51,0,CAT,US Equity,-1,10
3,9/27/2017,124.52,0,CAT,US Equity,-1,10
3,9/28/2017,125.23,0,CAT,US Equity,-1,10
3,9/29/2017,124.71,0,CAT,US Equity,-1,10
3,10/2/2017,124.72,0,CAT,US Equity,-1,10
3,10/3/2017,125.51,0,CAT,US Equity,-1,10
3,10/4/2017,126.74,0,CAT,US Equity,-1,10
3,10/5/2017,126.4,0,CAT,US Equity,-1,10
3,10/6/2017,126.93,0,CAT,US Equity,-1,10
3,10/9/2017,126.88,0,CAT,US Equity,-1,10
3,10/10/2017,128.19,0,CAT,US Equity,-1,10
3,10/11/2017,128.6,0,CAT,US Equity,-1,10
3,10/12/2017,129.99,0,CAT,US Equity,-1,10
3,10/13/2017,130.71,0,CAT,US Equity,-1,10
3,10/16/2017,131.47,0,CAT,US Equity,-1,10
3,10/17/2017,130.54,0,CAT,US Equity,-1,10
3,10/18/2017,131.29,0,CAT,US Equity,-1,10
3,10/19/2017,131.55,0,CAT,US Equity,-1,10
3,10/20/2017,131.36,0,CAT,US Equity,-1,10
3,10/23/2017,131.68,0,CAT,US Equity,-1,10
3,10/24/2017,138.24,1,CAT,US Equity,-1,10
3,10/25/2017,136.84,0,CAT,US Equity,-1,10
3,10/26/2017,136.94,0,CAT,US Equity,-1,10
3,10/27/2017,137.81,0,CAT,US Equity,-1,10
3,10/30/2017,136.49,0,CAT,US Equity,-1,10
3,10/31/2017,135.8,0,CAT,US Equity,-1,10
3,11/1/2017,136.29,0,CAT,US Equity,-1,10
3,11/2/2017,136.47,0,CAT,US Equity,-1,10
4,11/2/2015,33.61,0,T,US Equity,0,0
4,11/3/2015,33.63,0,T,US Equity,0,0
4,11/4/2015,33.48,0,T,US Equity,0,0
4,11/5/2015,33.34,0,T,US Equity,0,0
4,11/6/2015,33.16,0,T,US Equity,0,0
4,11/9/2015,32.84,0,T,US Equity,0,0
4,11/10/2015,32.79,0,T,US Equity,0,0
4,11/11/2015,32.92,0,T,US Equity,0,0
4,11/12/2015,32.69,0,T,US Equity,0,0
4,11/13/2015,32.31,0,T,US Equity,0,0
4,11/16/2015,33.04,0,T,US Equity,0,0
4,11/17/2015,33.26,0,T,US Equity,0,0
4,11/18/2015,33.54,0,T,US Equity,0,0
4,11/19/2015,33.62,0,T,US Equity,0,0
4,11/20/2015,33.66,0,T,US Equity,0,0
4,11/23/2015,33.46,0,T,US Equity,0,0
4,11/24/2015,33.39,0,T,US Equity,0,0
4,11/25/2015,33.45,0,T,US Equity,0,0
4,11/27/2015,33.57,0,T,US Equity,0,0
4,11/30/2015,33.67,0,T,US Equity,0,0
4,12/1/2015,33.77,0,T,US Equity,0,0
4,12/2/2015,33.56,0,T,US Equity,0,0
4,12/3/2015,33.1,0,T,US Equity,0,0
4,12/4/2015,34.11,0,T,US Equity,0,0
4,12/7/2015,34.27,0,T,US Equity,0,0
4,12/8/2015,33.85,0,T,US Equity,0,0
4,12/9/2015,33.57,0,T,US Equity,0,0
4,12/10/2015,33.67,0,T,US Equity,0,0
4,12/11/2015,33.17,0,T,US Equity,0,0
4,12/14/2015,33.6,0,T,US Equity,0,0
4,12/15/2015,33.81,0,T,US Equity,0,0
4,12/16/2015,34.4,0,T,US Equity,0,0
4,12/17/2015,34.03,0,T,US Equity,0,0
4,12/18/2015,33.6,0,T,US Equity,0,0
4,12/21/2015,34.09,0,T,US Equity,0,0
4,12/22/2015,34.41,0,T,US Equity,0,0
4,12/23/2015,34.78,0,T,US Equity,0,0
4,12/24/2015,34.66,0,T,US Equity,0,0
4,12/28/2015,34.76,0,T,US Equity,0,0
4,12/29/2015,34.93,0,T,US Equity,0,0
4,12/30/2015,34.74,0,T,US Equity,0,0
4,12/31/2015,34.41,0,T,US Equity,0,0
4,1/4/2016,34.35,0,T,US Equity,0,0
4,1/5/2016,34.59,0,T,US Equity,0,0
4,1/6/2016,34.06,0,T,US Equity,0,0
4,1/7/2016,33.51,0,T,US Equity,0,0
4,1/8/2016,33.54,0,T,US Equity,0,0
4,1/11/2016,33.95,0,T,US Equity,0,0
4,1/12/2016,33.9,0,T,US Equity,0,0
4,1/13/2016,33.74,0,T,US Equity,0,0
4,1/14/2016,34.3,0,T,US Equity,0,0
4,1/15/2016,33.99,0,T,US Equity,0,0
4,1/19/2016,34.51,0,T,US Equity,0,0
4,1/20/2016,33.9,0,T,US Equity,0,0
4,1/21/2016,34.54,0,T,US Equity,0,0
4,1/22/2016,35.14,0,T,US Equity,0,0
4,1/25/2016,35,0,T,US Equity,0,0
4,1/26/2016,35.4,1,T,US Equity,0,0
4,1/27/2016,35.48,0,T,US Equity,0,0
4,1/28/2016,35.53,0,T,US Equity,0,0
4,1/29/2016,36.06,0,T,US Equity,0,0
4,2/1/2016,36.18,0,T,US Equity,0,0
4,2/2/2016,36.06,0,T,US Equity,0,0
4,2/3/2016,36.72,0,T,US Equity,0,0
4,2/4/2016,36.53,0,T,US Equity,0,0
4,2/5/2016,36.88,0,T,US Equity,0,0
4,2/8/2016,37.11,0,T,US Equity,0,0
4,2/9/2016,36.65,0,T,US Equity,0,0
4,2/10/2016,36.43,0,T,US Equity,0,0
4,2/11/2016,36.21,0,T,US Equity,0,0
4,2/12/2016,36.47,0,T,US Equity,0,0
4,2/16/2016,36.65,0,T,US Equity,0,0
4,2/17/2016,36.64,0,T,US Equity,0,0
4,2/18/2016,36.99,0,T,US Equity,0,0
4,2/19/2016,36.57,0,T,US Equity,0,0
4,2/22/2016,36.86,0,T,US Equity,0,0
4,2/23/2016,36.74,0,T,US Equity,0,0
4,2/24/2016,37.1,0,T,US Equity,0,0
4,2/25/2016,37.37,0,T,US Equity,0,0
4,2/26/2016,37.13,0,T,US Equity,0,0
4,2/29/2016,36.95,0,T,US Equity,0,0
4,3/1/2016,37.39,0,T,US Equity,0,0
4,3/2/2016,37.69,0,T,US Equity,0,5
4,3/3/2016,37.99,0,T,US Equity,0,5
4,3/4/2016,37.93,0,T,US Equity,0,5
4,3/7/2016,38.13,0,T,US Equity,0,5
4,3/8/2016,38.09,0,T,US Equity,0,5
4,3/9/2016,37.98,0,T,US Equity,0,5
4,3/10/2016,38.31,0,T,US Equity,0,5
4,3/11/2016,38.36,0,T,US Equity,0,5
4,3/14/2016,38.32,0,T,US Equity,0,5
4,3/15/2016,38.52,0,T,US Equity,0,5
4,3/16/2016,38.77,0,T,US Equity,0,5
4,3/17/2016,39.12,0,T,US Equity,0,5
4,3/18/2016,38.56,0,T,US Equity,0,5
4,3/21/2016,38.92,0,T,US Equity,0,5
4,3/22/2016,38.63,0,T,US Equity,0,5
4,3/23/2016,38.54,0,T,US Equity,0,5
4,3/24/2016,38.88,0,T,US Equity,0,5
4,3/28/2016,39.07,0,T,US Equity,0,5
4,3/29/2016,39.45,0,T,US Equity,0,5
4,3/30/2016,39.37,0,T,US Equity,0,5
4,3/31/2016,39.17,0,T,US Equity,0,5
4,4/1/2016,39.05,0,T,US Equity,0,5
4,4/4/2016,39.36,0,T,US Equity,0,5
4,4/5/2016,39.19,0,T,US Equity,0,5
4,4/6/2016,38.64,0,T,US Equity,0,5
4,4/7/2016,38.59,0,T,US Equity,0,5
4,4/8/2016,38.5,0,T,US Equity,0,5
4,4/11/2016,38.39,0,T,US Equity,0,5
4,4/12/2016,38.67,0,T,US Equity,0,5
4,4/13/2016,38.25,0,T,US Equity,0,5
4,4/14/2016,38.42,0,T,US Equity,0,5
4,4/15/2016,38.48,0,T,US Equity,0,5
4,4/18/2016,38.65,0,T,US Equity,0,5
4,4/19/2016,38.92,0,T,US Equity,0,5
4,4/20/2016,38.72,0,T,US Equity,0,5
4,4/21/2016,37.86,0,T,US Equity,0,5
4,4/22/2016,38.07,0,T,US Equity,0,0
4,4/25/2016,38.21,0,T,US Equity,0,0
4,4/26/2016,38.09,1,T,US Equity,0,0
4,4/27/2016,38.72,0,T,US Equity,0,0
4,4/28/2016,38.64,0,T,US Equity,0,0
4,4/29/2016,38.82,0,T,US Equity,0,0
4,5/2/2016,39.1,0,T,US Equity,0,0
4,5/3/2016,38.91,0,T,US Equity,0,0
4,5/4/2016,38.88,0,T,US Equity,0,0
4,5/5/2016,38.74,0,T,US Equity,0,0
4,5/6/2016,38.99,0,T,US Equity,0,0
4,5/9/2016,38.86,0,T,US Equity,0,0
4,5/10/2016,39.31,0,T,US Equity,0,0
4,5/11/2016,39.18,0,T,US Equity,0,0
4,5/12/2016,39.55,0,T,US Equity,0,0
4,5/13/2016,39.15,0,T,US Equity,0,0
4,5/16/2016,39.28,0,T,US Equity,0,0
4,5/17/2016,39.11,0,T,US Equity,0,0
4,5/18/2016,38.45,0,T,US Equity,0,0
4,5/19/2016,38.44,0,T,US Equity,0,0
4,5/20/2016,38.45,0,T,US Equity,0,0
4,5/23/2016,38.32,0,T,US Equity,0,0
4,5/24/2016,38.5,0,T,US Equity,0,0
4,5/25/2016,38.62,0,T,US Equity,0,0
4,5/26/2016,38.84,0,T,US Equity,0,0
4,5/27/2016,38.99,0,T,US Equity,0,0
4,5/31/2016,39.15,0,T,US Equity,0,0
4,6/1/2016,38.73,0,T,US Equity,0,0
4,6/2/2016,38.84,0,T,US Equity,0,0
4,6/3/2016,39.21,0,T,US Equity,0,0
4,6/6/2016,39.34,0,T,US Equity,0,0
4,6/7/2016,39.79,0,T,US Equity,0,5
4,6/8/2016,39.86,0,T,US Equity,0,5
4,6/9/2016,40.09,0,T,US Equity,0,5
4,6/10/2016,40.33,0,T,US Equity,0,5
4,6/13/2016,40.19,0,T,US Equity,0,5
4,6/14/2016,40.38,0,T,US Equity,0,5
4,6/15/2016,40.29,0,T,US Equity,0,5
4,6/16/2016,40.49,0,T,US Equity,0,5
4,6/17/2016,40.73,0,T,US Equity,0,5
4,6/20/2016,40.78,0,T,US Equity,0,5
4,6/21/2016,41.07,0,T,US Equity,0,5
4,6/22/2016,41.3,0,T,US Equity,0,5
4,6/23/2016,41.88,0,T,US Equity,0,5
4,6/24/2016,41.52,0,T,US Equity,0,5
4,6/27/2016,42.03,0,T,US Equity,0,5
4,6/28/2016,42.02,0,T,US Equity,0,5
