symbol,name,last_sale,market_cap,ipo_year,sector,industry,summary_quote,exchange
MUJ,"Blackrock MuniHoldings New Jersey Insured Fund, Inc.",14.39,43391e4,1998,NA,NA,http://www.nasdaq.com/symbol/muj,NYSE
MHN,"Blackrock MuniHoldings New York Quality Fund, Inc.",13.63,42433e4,1997,NA,NA,http://www.nasdaq.com/symbol/mhn,NYSE
MUE,"Blackrock MuniHoldings Quality Fund II, Inc.",13.855,31195e4,NA,NA,NA,http://www.nasdaq.com/symbol/mue,NYSE
MUS,"Blackrock MuniHoldings Quality Fund, Inc.",13.56,17649e4,1998,NA,NA,http://www.nasdaq.com/symbol/mus,NYSE
MVT,"Blackrock MuniVest Fund II, Inc.",15.41,32659e4,1993,NA,NA,http://www.nasdaq.com/symbol/mvt,NYSE
MYC,"Blackrock MuniYield California Fund, Inc.",15.01,32151e4,1992,NA,NA,http://www.nasdaq.com/symbol/myc,NYSE
MCA,"Blackrock MuniYield California Insured Fund, Inc.",14.71,50611e4,1992,NA,NA,http://www.nasdaq.com/symbol/mca,NYSE
MYD,"Blackrock MuniYield Fund, Inc.",14.42,67436e4,1991,NA,NA,http://www.nasdaq.com/symbol/myd,NYSE
MYF,Blackrock MuniYield Investment Fund,15.15,20729e4,1992,NA,NA,http://www.nasdaq.com/symbol/myf,NYSE
MFT,Blackrock MuniYield Investment QualityFund,14.12,11967e4,1992,NA,NA,http://www.nasdaq.com/symbol/mft,NYSE
MIY,"Blackrock MuniYield Michigan Quality Fund, Inc.",13.93,41203e4,1992,NA,NA,http://www.nasdaq.com/symbol/miy,NYSE
MYJ,"Blackrock MuniYield New Jersey Fund, Inc.",16.06,23073e4,1992,NA,NA,http://www.nasdaq.com/symbol/myj,NYSE
MYN,"Blackrock MuniYield New York Quality Fund, Inc.",12.9,51067e4,1992,NA,NA,http://www.nasdaq.com/symbol/myn,NYSE
MPA,Blackrock MuniYield Pennsylvania Quality Fund,14.18,18934e4,1992,NA,NA,http://www.nasdaq.com/symbol/mpa,NYSE
MQT,"Blackrock MuniYield Quality Fund II, Inc.",12.98,2928e5,1992,NA,NA,http://www.nasdaq.com/symbol/mqt,NYSE
MYI,"Blackrock MuniYield Quality Fund III, Inc.",13.97,95115e4,NA,NA,NA,http://www.nasdaq.com/symbol/myi,NYSE
MQY,"Blackrock MuniYield Quality Fund, Inc.",15.53,47677e4,1992,NA,NA,http://www.nasdaq.com/symbol/mqy,NYSE
BNJ,BlackRock New Jersey Municipal Income Trust,15.41,11821e4,NA,NA,NA,http://www.nasdaq.com/symbol/bnj,NYSE
BNY,BlackRock New York Investment Quality Municipal Trust Inc. (Th,14.6,18927e4,NA,NA,NA,http://www.nasdaq.com/symbol/bny,NYSE
BLH,Blackrock New York Municipal 2018 Term Trust,14.75,5359e4,2001,NA,NA,http://www.nasdaq.com/symbol/blh,NYSE
BQH,Blackrock New York Municipal Bond Trust,14.48,4055e4,2002,NA,NA,http://www.nasdaq.com/symbol/bqh,NYSE
BSE,Blackrock New York Municipal Income Quality Trust,13.16,858e5,2002,NA,NA,http://www.nasdaq.com/symbol/bse,NYSE
BCX,BlackRock Resources,9.27,90881e4,2011,NA,NA,http://www.nasdaq.com/symbol/bcx,NYSE
BST,BlackRock Science and Technology Trust,26.81,59977e4,2014,NA,NA,http://www.nasdaq.com/symbol/bst,NYSE
BSD,BlackRock Strategic Municipal Trust Inc. (The),13.74,10039e4,1999,NA,NA,http://www.nasdaq.com/symbol/bsd,NYSE
BUI,"BlackRock Utility, Infrastructure & Power Opportun",21.57,36498e4,2011,NA,NA,http://www.nasdaq.com/symbol/bui,NYSE
BLK,"BlackRock, Inc.",511.87,8207e7,1999,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/blk,NYSE
BGB,Blackstone / GSO Strategic Credit Fund,15.89,70972e4,2012,NA,NA,http://www.nasdaq.com/symbol/bgb,NYSE
BGX,Blackstone GSO Long Short Credit Income Fund,15.8,20069e4,2011,NA,NA,http://www.nasdaq.com/symbol/bgx,NYSE
BSL,Blackstone GSO Senior Floating Rate Term Fund,17.41,265290000.00000003,2010,NA,NA,http://www.nasdaq.com/symbol/bsl,NYSE
APRN,"Blue Apron Holdings, Inc.",4.22,80239e4,2017,Consumer Services,Catalog/Specialty Distribution,http://www.nasdaq.com/symbol/aprn,NYSE
BCRH,Blue Capital Reinsurance Holdings Ltd.,12.5,10952e4,2013,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/bcrh,NYSE
BXG,Bluegreen Vacations Corporation,15.9,119e7,2017,Finance,Real Estate,http://www.nasdaq.com/symbol/bxg,NYSE
BXC,BlueLinx Holdings Inc.,9.93,9035e4,2004,Capital Goods,Wholesale Distributors,http://www.nasdaq.com/symbol/bxc,NYSE
BWP,Boardwalk Pipeline Partners L.P.,13.64,341e7,2005,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/bwp,NYSE
BA,Boeing Company (The),293.94,17506e7,NA,Capital Goods,Aerospace,http://www.nasdaq.com/symbol/ba,NYSE
BCC,"Boise Cascade, L.L.C.",39.35,152e7,2013,Consumer Services,RETAIL: Building Materials,http://www.nasdaq.com/symbol/bcc,NYSE
BCEI,"Bonanza Creek Energy, Inc.",29.92,61197e4,2017,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/bcei,NYSE
BOOT,"Boot Barn Holdings, Inc.",15.01,40027e4,2014,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/boot,NYSE
BAH,Booz Allen Hamilton Holding Corporation,38.21,557e7,2010,Consumer Services,Professional Services,http://www.nasdaq.com/symbol/bah,NYSE
BWA,BorgWarner Inc.,51.53,1086e7,NA,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/bwa,NYSE
SAM,"Boston Beer Company, Inc. (The)",187.45,22e8,NA,Consumer Non-Durables,Beverages (Production/Distribution),http://www.nasdaq.com/symbol/sam,NYSE
BXP,"Boston Properties, Inc.",129.41,1997e7,1997,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/bxp,NYSE
BXP^B,"Boston Properties, Inc.",25.32,NA,NA,NA,NA,http://www.nasdaq.com/symbol/bxp^b,NYSE
BSX,Boston Scientific Corporation,25.78,354e8,NA,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/bsx,NYSE
BOX,"Box, Inc.",21.19,283e7,2015,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/box,NYSE
BYD,Boyd Gaming Corporation,32.33,364e7,1993,Consumer Services,Hotels/Resorts,http://www.nasdaq.com/symbol/byd,NYSE
BPMP,BP Midstream Partners LP,17.71,186e7,2017,Energy,Natural Gas Distribution,http://www.nasdaq.com/symbol/bpmp,NYSE
BP,BP p.l.c.,40.28,132740000000.00002,NA,Energy,Integrated oil Companies,http://www.nasdaq.com/symbol/bp,NYSE
BPT,BP Prudhoe Bay Royalty Trust,20,428e6,NA,Energy,Integrated oil Companies,http://www.nasdaq.com/symbol/bpt,NYSE
BRC,Brady Corporation,39.35,2029999999.9999998,NA,Consumer Durables,Miscellaneous manufacturing industries,http://www.nasdaq.com/symbol/brc,NYSE
BDN,Brandywine Realty Trust,18.43,323e7,NA,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/bdn,NYSE
LND,Brasilagro Cia Brasileira De Propriedades Agricolas,3.7201,20015e4,NA,Consumer Non-Durables,Farming/Seeds/Milling,http://www.nasdaq.com/symbol/lnd,NYSE
BAK,Braskem S.A.,26.62,1059e7,NA,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/bak,NYSE
BRFS,BRF S.A.,10.86,881e7,NA,Consumer Non-Durables,Meat/Poultry/Fish,http://www.nasdaq.com/symbol/brfs,NYSE
BPI,"Bridgepoint Education, Inc.",8.83,258170000.00000003,2009,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/bpi,NYSE
BGG,Briggs & Stratton Corporation,24.7,106e7,NA,Energy,Industrial Machinery/Components,http://www.nasdaq.com/symbol/bgg,NYSE
BFAM,Bright Horizons Family Solutions Inc.,93.65,555e7,2013,Miscellaneous,Other Consumer Services,http://www.nasdaq.com/symbol/bfam,NYSE
BEDU,Bright Scholar Education Holdings Limited,17.81,2049999999.9999998,2017,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/bedu,NYSE
EAT,"Brinker International, Inc.",37.98,176e7,NA,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/eat,NYSE
BCO,Brink&#39;s Company (The),79.9,4030000000.0000005,NA,Transportation,Oil Refining/Marketing,http://www.nasdaq.com/symbol/bco,NYSE
BMY,Bristol-Myers Squibb Company,62.41,10215e7,NA,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/bmy,NYSE
BRS,Bristow Group Inc,12.32,4357e5,NA,Transportation,Transportation Services,http://www.nasdaq.com/symbol/brs,NYSE
BTI,British American Tobacco p.l.c.,65.86,15106e7,NA,Consumer Non-Durables,Farming/Seeds/Milling,http://www.nasdaq.com/symbol/bti,NYSE
BRX,Brixmor Property Group Inc.,18.16,554e7,2013,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/brx,NYSE
BR,"Broadridge Financial Solutions, Inc.",90.03,1049e7,NA,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/br,NYSE
BKD,Brookdale Senior Living Inc.,9.61,179e7,2005,Health Care,Hospital/Nursing Management,http://www.nasdaq.com/symbol/bkd,NYSE
BAM,Brookfield Asset Management Inc,43.67,432e8,NA,Consumer Services,Building operators,http://www.nasdaq.com/symbol/bam,NYSE
BBU,Brookfield Business Partners L.P.,32.79,217e7,2016,Basic Industries,Engineering & Construction,http://www.nasdaq.com/symbol/bbu,NYSE
DTLA^,Brookfield DTLA Inc.,28.8,NA,NA,NA,NA,http://www.nasdaq.com/symbol/dtla^,NYSE
INF,Brookfield Global Listed Infrastructure Income Fund,13.16,1816e5,NA,NA,NA,http://www.nasdaq.com/symbol/inf,NYSE
BIP,Brookfield Infrastructure Partners LP,44.38,1227e7,NA,Consumer Services,Marine Transportation,http://www.nasdaq.com/symbol/bip,NYSE
RA,Brookfield Real Assets Income Fund Inc.,23.33,85126e4,2016,NA,NA,http://www.nasdaq.com/symbol/ra,NYSE
BEP,Brookfield Renewable Partners L.P.,34.36,62e8,NA,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/bep,NYSE
BRO,"Brown & Brown, Inc.",51.18,713e7,NA,Finance,Specialty Insurers,http://www.nasdaq.com/symbol/bro,NYSE
BF.A,Brown Forman Corporation,NA,NA,NA,NA,NA,http://www.nasdaq.com/symbol/bf.a,NYSE
BF.B,Brown Forman Corporation,NA,NA,NA,NA,NA,http://www.nasdaq.com/symbol/bf.b,NYSE
BRT,BRT Apartments Corp.,11.35,15918e4,NA,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/brt,NYSE
BC,Brunswick Corporation,55,482e7,NA,Energy,Industrial Machinery/Components,http://www.nasdaq.com/symbol/bc,NYSE
BT,BT Group plc,18.53,3676e7,NA,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/bt,NYSE
BPL,Buckeye Partners L.P.,48.96,718e7,1986,Energy,Natural Gas Distribution,http://www.nasdaq.com/symbol/bpl,NYSE
BKE,"Buckle, Inc. (The)",22.7,111e7,NA,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/bke,NYSE
BVN,Buenaventura Mining Company Inc.,12.78,325e7,1996,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/bvn,NYSE
BBW,"Build-A-Bear Workshop, Inc.",9.15,14564e4,2004,Consumer Services,Recreational Products/Toys,http://www.nasdaq.com/symbol/bbw,NYSE
BG,Bunge Limited,67.69,952e7,2001,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/bg,NYSE
BURL,"Burlington Stores, Inc.",111.55,761e7,2013,Consumer Services,Department/Specialty Retail Stores,http://www.nasdaq.com/symbol/burl,NYSE
BWXT,"BWX Technologies, Inc.",60.91,605e7,NA,Energy,Industrial Machinery/Components,http://www.nasdaq.com/symbol/bwxt,NYSE
BY,"Byline Bancorp, Inc.",21.51,63051e4,2017,Finance,Major Banks,http://www.nasdaq.com/symbol/by,NYSE
CJ,"C&J Energy Services, Inc",31.52,213e7,2017,Energy,Oilfield Services/Equipment,http://www.nasdaq.com/symbol/cj,NYSE
BCR,"C.R. Bard, Inc.",334.5,2438e7,NA,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/bcr,NYSE
GYB,CABCO Series 2004-101 Trust,22.766,NA,NA,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/gyb,NYSE
PFH,CABCO Series 2004-101 Trust,13.2,NA,NA,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/pfh,NYSE
CABO,"Cable One, Inc.",684.4,392e7,2015,Consumer Services,Television Services,http://www.nasdaq.com/symbol/cabo,NYSE
CBT,Cabot Corporation,57.6,357e7,NA,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/cbt,NYSE
COG,Cabot Oil & Gas Corporation,26.64,1232e7,1990,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/cog,NYSE
CACI,"CACI International, Inc.",134.7,332e7,NA,Technology,EDP Services,http://www.nasdaq.com/symbol/caci,NYSE
CADE,Cadence Bancorporation,25.65,2140000000.0000002,2017,Finance,Major Banks,http://www.nasdaq.com/symbol/cade,NYSE
CAE,CAE Inc,17.48,469e7,NA,Miscellaneous,Industrial Machinery/Components,http://www.nasdaq.com/symbol/cae,NYSE
CAI,"CAI International, Inc.",29.98,57766e4,NA,Technology,Diversified Commercial Services,http://www.nasdaq.com/symbol/cai,NYSE
CAA,"CalAtlantic Group, Inc.",54.7,604e7,NA,Capital Goods,Homebuilding,http://www.nasdaq.com/symbol/caa,NYSE
CAL,"Caleres, Inc.",32.22,138e7,NA,Consumer Non-Durables,Shoe Manufacturing,http://www.nasdaq.com/symbol/cal,NYSE
CCC,Calgon Carbon Corporation,21.3,108e7,NA,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/ccc,NYSE
CRC,California Resources Corporation,16.1,69018e4,2014,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/crc,NYSE
CWT,California Water  Service Group Holding,43.7,21e8,NA,Public Utilities,Water Supply,http://www.nasdaq.com/symbol/cwt,NYSE
CALX,"Calix, Inc",6.65,33513e4,2010,Consumer Services,Telecommunications Equipment,http://www.nasdaq.com/symbol/calx,NYSE
ELY,Callaway Golf Company,14.79,14e8,1992,Consumer Non-Durables,Recreational Products/Toys,http://www.nasdaq.com/symbol/ely,NYSE
CPE,Callon Petroleum Company,10.49,212e7,NA,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/cpe,NYSE
CPE^A,Callon Petroleum Company,51.6,NA,NA,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/cpe^a,NYSE
CPN,Calpine Corporation,15.07,543e7,NA,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/cpn,NYSE
CBM,Cambrex Corporation,50.45,165e7,1987,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/cbm,NYSE
CPT,Camden Property Trust,93.06,862e7,1993,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/cpt,NYSE
CCJ,Cameco Corporation,10.09,399e7,1996,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/ccj,NYSE
CPB,Campbell Soup Company,49.59,149e8,NA,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/cpb,NYSE
CWH,"Camping World Holdings, Inc.",45.45,397e7,2016,Consumer Durables,Automotive Aftermarket,http://www.nasdaq.com/symbol/cwh,NYSE
GOOS,Canada Goose Holdings Inc.,26.45,97451e4,2017,Consumer Non-Durables,Apparel,http://www.nasdaq.com/symbol/goos,NYSE
CM,Canadian Imperial Bank of Commerce,92.72,4094e7,NA,Finance,Commercial Banks,http://www.nasdaq.com/symbol/cm,NYSE
CNI,Canadian National Railway Company,80.35,599e8,NA,Transportation,Railroads,http://www.nasdaq.com/symbol/cni,NYSE
CNQ,Canadian Natural Resources Limited,33.06,4027e7,NA,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/cnq,NYSE
CP,Canadian Pacific Railway Limited,178.68,2591e7,NA,Transportation,Railroads,http://www.nasdaq.com/symbol/cp,NYSE
CNNE,"Cannae Holdings, Inc.",16.69,NA,2017,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/cnne,NYSE
CAJ,"Canon, Inc.",38.45,5128e7,NA,Miscellaneous,Industrial Machinery/Components,http://www.nasdaq.com/symbol/caj,NYSE
CMD,Cantel Medical Corp.,99.56,416e7,NA,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/cmd,NYSE
COF,Capital One Financial Corporation,96.31,4669e7,1994,Finance,Major Banks,http://www.nasdaq.com/symbol/cof,NYSE
COF.WS,Capital One Financial Corporation,NA,NA,NA,NA,NA,http://www.nasdaq.com/symbol/cof.ws,NYSE
COF^C,Capital One Financial Corporation,26.31,NA,NA,Finance,Major Banks,http://www.nasdaq.com/symbol/cof^c,NYSE
COF^D,Capital One Financial Corporation,26.75,NA,NA,NA,NA,http://www.nasdaq.com/symbol/cof^d,NYSE
COF^F,Capital One Financial Corporation,27.1,NA,NA,NA,NA,http://www.nasdaq.com/symbol/cof^f,NYSE
COF^G,Capital One Financial Corporation,25.22,NA,NA,NA,NA,http://www.nasdaq.com/symbol/cof^g,NYSE
COF^H,Capital One Financial Corporation,26.92,NA,NA,NA,NA,http://www.nasdaq.com/symbol/cof^h,NYSE
COF^P,Capital One Financial Corporation,25.28,NA,NA,NA,NA,http://www.nasdaq.com/symbol/cof^p,NYSE
CSU,Capital Senior Living Corporation,14.4,43883e4,1997,Health Care,Hospital/Nursing Management,http://www.nasdaq.com/symbol/csu,NYSE
BXMT,"Capital Trust, Inc.",32.77,346e7,NA,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/bxmt,NYSE
CIC,Capitol Investment Corp. IV,9.66,48602e4,2017,Finance,Business Services,http://www.nasdaq.com/symbol/cic,NYSE
CIC.U,Capitol Investment Corp. IV,NA,NA,2017,NA,NA,http://www.nasdaq.com/symbol/cic.u,NYSE
CIC.WS,Capitol Investment Corp. IV,NA,NA,NA,NA,NA,http://www.nasdaq.com/symbol/cic.ws,NYSE
CMO,Capstead Mortgage Corporation,9.27,89089e4,NA,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/cmo,NYSE
CMO^E,Capstead Mortgage Corporation,25.47,NA,NA,NA,NA,http://www.nasdaq.com/symbol/cmo^e,NYSE
CRR,"Carbo Ceramics, Inc.",9.63,261329999.99999997,NA,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/crr,NYSE
CAH,"Cardinal Health, Inc.",63.19,1988e7,NA,Health Care,Other Pharmaceuticals,http://www.nasdaq.com/symbol/cah,NYSE
CRCM,"Care.com, Inc.",18,5415e5,2014,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/crcm,NYSE
CSL,Carlisle Companies Incorporated,112.38,697e7,NA,Basic Industries,Specialty Chemicals,http://www.nasdaq.com/symbol/csl,NYSE
KMX,CarMax Inc,67.73,1235e7,NA,Consumer Durables,Automotive Aftermarket,http://www.nasdaq.com/symbol/kmx,NYSE
CCL,Carnival Corporation,65.95,4729e7,1987,Consumer Services,Marine Transportation,http://www.nasdaq.com/symbol/ccl,NYSE
CUK,Carnival Corporation,65.52,1383e7,NA,Consumer Services,Marine Transportation,http://www.nasdaq.com/symbol/cuk,NYSE
CRS,Carpenter Technology Corporation,50.57,237e7,NA,Basic Industries,Steel/Iron Ore,http://www.nasdaq.com/symbol/crs,NYSE
CSV,"Carriage Services, Inc.",26.21,42161e4,NA,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/csv,NYSE
CARS,Cars.com Inc.,27.26,195e7,2017,Technology,EDP Services,http://www.nasdaq.com/symbol/cars,NYSE
CRI,"Carter&#39;s, Inc.",112.89,534e7,2003,Consumer Non-Durables,Apparel,http://www.nasdaq.com/symbol/cri,NYSE
CVNA,Carvana Co.,21.87,NA,2017,Consumer Durables,Automotive Aftermarket,http://www.nasdaq.com/symbol/cvna,NYSE
CSLT,"Castlight Health, inc.",3.9,521580000.00000006,2014,Technology,EDP Services,http://www.nasdaq.com/symbol/cslt,NYSE
CTLT,"Catalent, Inc.",41.12,546e7,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/ctlt,NYSE
CTT,"CatchMark Timber Trust, Inc.",13.13,57016e4,2013,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/ctt,NYSE
CAT,"Caterpillar, Inc.",146.69,8727e7,NA,Capital Goods,Construction/Ag Equipment/Trucks,http://www.nasdaq.com/symbol/cat,NYSE
CATO,Cato Corporation (The),15.58,39e7,NA,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/cato,NYSE
CBZ,"CBIZ, Inc.",14.9,81728e4,NA,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/cbz,NYSE
CBL,"CBL & Associates Properties, Inc.",5.63,9633e5,1993,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/cbl,NYSE
CBL^D,"CBL & Associates Properties, Inc.",22.35,NA,NA,NA,NA,http://www.nasdaq.com/symbol/cbl^d,NYSE
CBL^E,"CBL & Associates Properties, Inc.",22.22,NA,NA,NA,NA,http://www.nasdaq.com/symbol/cbl^e,NYSE
CBO,CBO (Listing Market - NYSE - Networks A/E),14.75,NA,NA,NA,NA,http://www.nasdaq.com/symbol/cbo,NYSE
IGR,CBRE Clarion Global Real Estate Income Fund,7.84,91407e4,2004,NA,NA,http://www.nasdaq.com/symbol/igr,NYSE
CBG,"CBRE Group, Inc.",43.25,1468e7,2004,Finance,Real Estate,http://www.nasdaq.com/symbol/cbg,NYSE
CBS,CBS Corporation,58.9,2252e7,NA,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/cbs,NYSE
CBS.A,CBS Corporation,NA,NA,NA,NA,NA,http://www.nasdaq.com/symbol/cbs.a,NYSE
CBX,CBX (Listing Market NYSE Networks AE,1.01,NA,NA,NA,NA,http://www.nasdaq.com/symbol/cbx,NYSE
FUN,"Cedar Fair, L.P.",68.2,384e7,1987,Consumer Services,Services-Misc. Amusement & Recreation,http://www.nasdaq.com/symbol/fun,NYSE
CDR,"Cedar Realty Trust, Inc.",6.04,55155e4,NA,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/cdr,NYSE
CDR^B,"Cedar Realty Trust, Inc.",25.23,NA,NA,NA,NA,http://www.nasdaq.com/symbol/cdr^b,NYSE
CDR^C,"Cedar Realty Trust, Inc.",24.53,NA,NA,NA,NA,http://www.nasdaq.com/symbol/cdr^c,NYSE
CGI,"Celadon Group, Inc.",6.3,17829e4,NA,Transportation,Trucking Freight/Courier Services,http://www.nasdaq.com/symbol/cgi,NYSE
CE,Celanese Corporation,106.54,1445e7,2005,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/ce,NYSE
CLS,"Celestica, Inc.",10.41,13e8,1998,Technology,Electrical Products,http://www.nasdaq.com/symbol/cls,NYSE
CEL,"Cellcom Israel, Ltd.",9.7,97622e4,2007,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/cel,NYSE
CPAC,Cementos Pacasmayo S.A.A.,11.6999,1e9,NA,Capital Goods,Building Materials,http://www.nasdaq.com/symbol/cpac,NYSE
CX,Cemex S.A.B. de C.V.,7.39,1076e7,NA,Capital Goods,Building Materials,http://www.nasdaq.com/symbol/cx,NYSE
CVE,Cenovus Energy Inc,8.44,1037e7,NA,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/cve,NYSE
CNC,Centene Corporation,94.86,16370000000.000002,NA,Health Care,Medical Specialities,http://www.nasdaq.com/symbol/cnc,NYSE
CEN,Center Coast MLP & Infrastructure Fund,9.98,21769e4,2013,NA,NA,http://www.nasdaq.com/symbol/cen,NYSE
CNP,"CenterPoint Energy, Inc.",28.8,1241e7,NA,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/cnp,NYSE
EBR,Centrais Electricas Brasileiras S.A.- Eletrobras,5.36,725e7,2016,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/ebr,NYSE
EBR.B,Centrais Electricas Brasileiras S.A.- Eletrobras,NA,NA,2016,NA,NA,http://www.nasdaq.com/symbol/ebr.b,NYSE
CCS,"Century Communities, Inc.",29.55,81479e4,2014,Capital Goods,Homebuilding,http://www.nasdaq.com/symbol/ccs,NYSE
CTL,"CenturyLink, Inc.",16.99,1816e7,NA,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/ctl,NYSE
CF,"CF Industries Holdings, Inc.",41.09,958e7,2005,Basic Industries,Agricultural Chemicals,http://www.nasdaq.com/symbol/cf,NYSE
CGG,CGG,4.51,9971e4,NA,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/cgg,NYSE
GIB,"CGI Group, Inc.",53.97,1375e7,NA,Consumer Services,Professional Services,http://www.nasdaq.com/symbol/gib,NYSE
ECOM,ChannelAdvisor Corporation,9.3,2471e5,2013,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/ecom,NYSE
CRL,"Charles River Laboratories International, Inc.",108.08,512e7,2e3,Health Care,Biotechnology: Commercial Physical & Biological Resarch,http://www.nasdaq.com/symbol/crl,NYSE
CLDT,Chatham Lodging Trust (REIT),23.08,106e7,2010,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/cldt,NYSE
CMCM,Cheetah Mobile Inc.,11.07,16e8,2014,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/cmcm,NYSE
CHGG,"Chegg, Inc.",15.69,17e8,2013,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/chgg,NYSE
CHE,Chemed Corp.,239.52,382e7,NA,Health Care,Medical/Nursing Services,http://www.nasdaq.com/symbol/che,NYSE
CC,Chemours Company (The),48.04,89e8,2015,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/cc,NYSE
CHMI,Cherry Hill Mortgage Investment Corporation,18.54,23586e4,2013,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/chmi,NYSE
CHMI^A,Cherry Hill Mortgage Investment Corporation,25.65,NA,NA,NA,NA,http://www.nasdaq.com/symbol/chmi^a,NYSE
CHK,Chesapeake Energy Corporation,3.51,319e7,NA,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/chk,NYSE
CHK^D,Chesapeake Energy Corporation,49.832,NA,NA,NA,NA,http://www.nasdaq.com/symbol/chk^d,NYSE
CHKR,Chesapeake Granite Wash Trust,2.05,9584e4,2011,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/chkr,NYSE
CHSP,Chesapeake Lodging Trust,28.25,17e8,2010,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/chsp,NYSE
CPK,Chesapeake Utilities Corporation,81.65,133e7,NA,Public Utilities,Oil & Gas Production,http://www.nasdaq.com/symbol/cpk,NYSE
CVX,Chevron Corporation,119.73,22741e7,NA,Energy,Integrated oil Companies,http://www.nasdaq.com/symbol/cvx,NYSE
CBI,Chicago Bridge & Iron Company N.V.,17.81,181e7,1997,Basic Industries,Engineering & Construction,http://www.nasdaq.com/symbol/cbi,NYSE
CHS,"Chico&#39;s FAS, Inc.",8.71,111e7,NA,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/chs,NYSE
